district_name_encoded,season_encoded,crop_year,area_,production_,yield,district_name,season,state_name,crop,temperature,temp_max_daily,temp_min_daily,precipitation,precipitation_sum_daily,sunshine_duration_daily,soil_temp_0cm,soil_temp_6cm,soil_moisture_0_1cm,soil_moisture_3_9cm
49,0,2010,49765.07594354973,67588.42180106523,1.0958261280487334,Maharajganj,Kharif,Uttar Pradesh,Bajra,28.821803717093907,24.789840639195578,15.092115054240711,0.9727526738964034,7.17429765515081,20294.383031742753,18.731669394631687,21.08644551363957,0.13691174809184178,0.34305219692312144
34,0,1997,29226.44418293723,903.901276211909,1.0465810719940534,Hapur,Kharif,Uttar Pradesh,Bajra,39.16506450981744,36.764328083548065,10.336357123883623,2.382186009212976,17.21340158089644,19987.969410826925,27.219796997286746,23.646606827677857,0.15682808929813025,0.06680291941134699
21,0,1999,1.0,4870.731054840653,0.2126421526612401,Deoria,Kharif,Uttar Pradesh,Bajra,37.19340567957002,46.214061619410046,10.67117716149214,0.5612850704623494,6.255695891402687,25074.183898132414,36.94363982898567,21.21255716291814,0.06411399645864244,0.39417013821598496
29,0,2003,5867.197093335177,2395.810925915133,1.8766519594291706,Ghaziabad,Kharif,Uttar Pradesh,Bajra,19.032036300063492,35.68991250157132,17.69973680405753,2.0221753887453104,6.0361585642059365,38461.7291964148,25.901934581901845,26.85149801796707,0.08290581487695825,0.303421323929251
28,0,2002,8771.14450341763,38608.50652326887,0.5244309481903625,Gautam Buddha Nagar,Kharif,Uttar Pradesh,Bajra,19.281697110451365,37.7453547431589,18.474605904203198,0.44431114662320725,5.005681160255992,20764.262424524495,32.03549885021568,32.53390933005825,0.06845744202988994,0.06801398921906858
42,0,1997,1752.776947174987,4659.35515011297,1.8863021045828217,Kanpur Nagar,Kharif,Uttar Pradesh,Bajra,26.66267301242129,37.197659525607385,17.793412714511916,0.9381425461565255,3.5450740045175317,5012.557343392267,18.536769550410355,24.41515904512603,0.09745241071645303,0.10549372203583739
17,0,2013,8227.821761642968,0.1,1.1570108665441736,Budaun,Kharif,Uttar Pradesh,Bajra,18.966123499436144,30.18694499682615,20.36667134793557,1.632174365135201,5.599677564423205,47806.26256246403,18.32980735262524,25.38656087021898,0.2915479948412277,0.1944630139030932
30,0,2004,15559.88332185964,10447.933388855115,1.7024029734225878,Ghazipur,Kharif,Uttar Pradesh,Bajra,15.570975440408393,31.170745267211935,23.847498895760165,0.05990043132887344,9.519326573391414,36807.11298123727,21.246314300235476,22.921081831688436,0.30785111832324136,0.23958623978032517
29,0,2008,5710.658164788287,9723.488555613043,1.9093799067599169,Ghaziabad,Kharif,Uttar Pradesh,Bajra,32.11433189693942,31.543471326676872,16.594760773478562,2.2988777005148098,5.556627141575122,29860.077942104585,24.320595794671455,13.425556672807305,0.12794709538792956,0.12213703631947787
33,0,2006,2357.9229271166887,22602.599265232013,2.2139817121356007,Hamirpur,Kharif,Uttar Pradesh,Bajra,23.269935800691275,35.00764014316081,24.65033672365524,1.2014062343076848,14.424175389086402,18744.90270081112,30.603951180013283,24.12161554972356,0.052015336749073195,0.16506165287184132
63,0,2013,1.0,16459.519321914315,2.0404476173592925,Sambhal,Kharif,Uttar Pradesh,Bajra,30.631414190470064,17.672470391749794,24.503508433141914,1.6136946725859835,7.003294621050591,13641.115966778454,20.588795842784986,21.807890490854206,0.0961029569796421,0.022043728167635022
50,0,2012,7657.320913965046,13074.334073717302,1.4035970702848297,Mahoba,Kharif,Uttar Pradesh,Bajra,25.290550266236288,27.3450193278637,29.69778328486883,3.137445974453123,7.040048770164799,42790.635063158064,31.827424864200086,19.87118028385765,0.3495498496510753,0.23902380039951243
0,0,2003,33727.68406803187,24902.617079505086,1.1967646937377312,Agra,Kharif,Uttar Pradesh,Bajra,24.369808655297394,32.41683699172578,23.332628204379052,2.285957905186898,6.563660095229,32478.407349026103,20.190848815097844,21.89726509686624,0.16773164807968638,0.13975664891336317
47,0,2007,11304.34033044083,7892.689876401021,1.9153512224801275,Lalitpur,Kharif,Uttar Pradesh,Bajra,23.46476851877983,33.11869319735721,18.571952622175,1.1883925841620864,4.612269656486669,27098.532236422827,23.519239001403474,15.704916019731753,0.07616106610083076,0.05476274958353456
32,0,2003,4919.438224851417,18179.4291994929,1.1707408871074694,Gorakhpur,Kharif,Uttar Pradesh,Bajra,9.891820154356774,32.491130524756635,16.930385797776093,0.35829387409386787,8.608076436878981,45982.71279780058,13.451595154531006,26.346625217781245,0.11289254063598302,0.12849491710729513
33,0,1997,7086.886275220509,0.1,1.6719695598447195,Hamirpur,Kharif,Uttar Pradesh,Bajra,34.47207623556876,32.37710910786588,22.730577445476946,1.1338499555943604,3.63779919173983,46455.68053959367,30.279062485894972,23.29507361575901,0.15613827870323047,0.17760666545188675
12,0,2001,16463.733810945236,0.1,1.2289803892224584,Banda,Kharif,Uttar Pradesh,Bajra,40.640440469349045,44.89786487002304,15.27404004940028,0.0522613706281128,5.929338093961294,40800.71652052995,19.094890855819212,29.815447281446087,0.16920942412318135,0.23901451184505626
46,0,2000,1.0,10753.237629921005,1.8729375074237224,Kushi Nagar,Kharif,Uttar Pradesh,Bajra,27.590136258560765,41.50559677094984,22.349797782925634,1.5075438946860178,5.253346154680836,30876.892351676703,21.010792623936112,15.560134682890281,0.3195028071983214,0.21877487047470082
19,0,1997,15085.490211269695,5691.614399751968,1.2742421067748375,Chandauli,Kharif,Uttar Pradesh,Bajra,22.52393007076369,32.596653788195255,15.87260128317704,1.029586279600117,6.334840544136222,16760.47241875288,32.87669986348657,31.671159972715508,0.1645983432922401,0.10050040070115314
69,0,1997,2651.350765956259,0.1,1.3559648338433907,Sitapur,Kharif,Uttar Pradesh,Bajra,25.967397114024674,48.0,16.909570343504022,0.41473912550286035,5.5271088978924725,25080.651644036483,24.4374203598177,20.29675745452697,0.19786022438562684,0.20452592362690977
17,0,2000,12413.103987943583,12520.743802308307,0.8370728875371547,Budaun,Kharif,Uttar Pradesh,Bajra,31.620975250170325,22.87399618326791,10.309105459770523,0.0,3.430602061362166,42239.07215438212,29.679860822409715,25.60636417231732,0.16653017540773765,0.19485307594528614
0,0,2007,36313.195868451774,45116.98503542033,1.0531714510300507,Agra,Kharif,Uttar Pradesh,Bajra,28.996744179101263,28.09791466681985,35.0,0.21567341300125215,11.058329037934454,27480.28255938894,30.28320279584724,21.394615676765344,0.24753980509923973,0.2100823571837492
69,0,2006,1.0,23150.634978428938,1.7475063443782772,Sitapur,Kharif,Uttar Pradesh,Bajra,13.569801059219948,41.029182909365,20.276958514067463,2.1892227596502103,2.4733419536839065,40083.20435013596,17.471203521359822,23.00755128309623,0.016825512971112348,0.14883222758557232
11,0,1999,701.576784629681,0.1,0.9916717568213337,Balrampur,Kharif,Uttar Pradesh,Bajra,42.57847459465636,33.00244579343459,23.559725376633846,2.291796003873742,8.488709208080245,6980.865089358853,26.428818497877995,26.833444284599313,0.19592325573561342,0.2953361657833586
64,0,1997,7776.198496246505,24610.876428702384,1.4951634820018902,Sant Kabeer Nagar,Kharif,Uttar Pradesh,Bajra,31.019257931921658,28.244829099163212,19.022492538139836,0.14357420044373212,4.81991083815911,41773.295865791755,28.92055822323104,18.950702370665805,0.11811500057616361,0.3126574427411106
39,0,1998,9216.784345232807,807.5754724038841,1.2635463728701959,Jhansi,Kharif,Uttar Pradesh,Bajra,26.1542539121864,24.273036468983396,30.012173248750123,0.6631099484749494,2.5563087391162878,35306.05417262153,30.824724543061606,23.33610788058021,0.030734382493847218,0.10219937067779235
48,0,1997,19523.410160800842,17485.396544542782,1.8722120750129234,Lucknow,Kharif,Uttar Pradesh,Bajra,27.92839887827647,33.16182482584865,9.480253235466181,0.6182794926731876,7.711874483749102,17716.722101742158,29.25396738964503,27.98357298423981,0.09500306371722265,0.26003733461580075
42,0,2010,1.0,541.863740571386,1.6092549252667963,Kanpur Nagar,Kharif,Uttar Pradesh,Bajra,15.401470169648867,30.880199129287192,15.361805744417524,0.20332289544890314,2.590299666283451,34154.155345003535,35.32586984662714,21.696261765871583,0.11383868537485241,0.15985483114324056
28,0,2014,9835.194598171745,4563.807975065479,2.1707756743065736,Gautam Buddha Nagar,Kharif,Uttar Pradesh,Bajra,20.828645430639032,41.573058632656895,25.684084488030013,0.4346910163193319,4.152303647299894,32138.68147706022,24.466355207843133,32.53951059032183,0.25959891685584685,0.25971837732196157
2,0,2005,36955.490339743475,18855.420556396708,0.5271304883725201,Allahabad,Kharif,Uttar Pradesh,Bajra,16.064172348324313,40.70681702358008,18.521419453077907,2.2521950944230507,3.1368719733933164,24781.521356496254,21.579442995012705,28.001339968066784,0.07882683031487214,0.10847495941743786
58,0,2001,1.0,23975.174512200923,0.9695508595226576,Pilibhit,Kharif,Uttar Pradesh,Bajra,20.47437677212509,35.16801698895849,8.351583995872447,0.5703575168732177,13.237543732745058,35420.5620083498,26.63429908992594,14.772155295021797,0.1444181022102698,0.2686431598326381
26,0,1997,20047.505348776256,16903.182417402815,0.7914040550230754,Fatehpur,Kharif,Uttar Pradesh,Bajra,18.082773196086947,23.012248072296657,13.101949610431667,1.2074683703016595,10.49686824747689,43637.345334452184,39.5343659247431,22.46303009255638,0.152353672184208,0.14805350468677864
53,0,2006,15535.377012137453,5447.4232345932305,1.4986101107847114,Mau,Kharif,Uttar Pradesh,Bajra,20.86612844243153,40.335055856904845,22.415224388800098,0.0,5.543256311119214,36592.5513346972,27.282862363002593,22.404548828496733,0.07295229482154428,0.09195051736668393
1,0,2002,7484.4297084266245,483.4248759509062,1.6387040144423133,Aligarh,Kharif,Uttar Pradesh,Bajra,25.759921708084182,37.80193319203025,6.426966454944479,0.9160056729210296,3.3609054753074536,37529.62207045528,43.99941358178294,25.011965583081192,0.08090063419832527,0.19081307776492148
5,0,1999,1.0,0.1,1.7920114555103699,Amroha,Kharif,Uttar Pradesh,Bajra,20.616245605101017,14.304656327992578,16.59055270318792,0.03674455115437545,6.718188454461609,40186.55921445913,28.844719667335035,28.343943232208268,0.12391881765004813,0.1415871449018152
42,0,2006,8255.033904069378,27158.640357698096,1.9346235574880046,Kanpur Nagar,Kharif,Uttar Pradesh,Bajra,26.69117230371293,35.754754230482526,24.429812140296367,1.0740582809467125,3.1801379707215145,32386.354023991407,34.94883416477793,27.464519442141263,0.13647633195156741,0.43812095328415246
17,0,2006,135072.40357946212,174907.85241260036,1.4071942685220982,Budaun,Kharif,Uttar Pradesh,Bajra,39.683476610939124,24.936070459633687,27.5288761787884,0.0,6.150320417298972,28116.427570656342,21.854226740026903,28.256484009274086,0.07365259875544163,0.3093010042571487
16,0,2009,1.0,0.1,1.5229021154219626,Bijnor,Kharif,Uttar Pradesh,Bajra,16.04795931610258,26.45830002787618,25.27715778627998,0.6469205201106378,11.369224662608492,34081.7232641303,24.7608029920359,10.989398678515961,0.051752046085819146,0.11487799083513785
28,0,2001,1.0,682.293564116463,1.440109713091408,Gautam Buddha Nagar,Kharif,Uttar Pradesh,Bajra,22.2552818633709,37.08297339516872,20.47760786760802,0.733092589361781,6.405337268445591,29691.956626119125,36.3930004393533,27.004597639297216,0.11996555171464962,0.374105857216687
72,0,1998,14790.22973050551,0.1,1.0171036689198496,Unnao,Kharif,Uttar Pradesh,Bajra,16.055010529531383,31.797287559481344,25.690410128434262,0.6699641494617777,6.779323734344139,24761.609172570803,32.810021659339554,28.607922326399148,0.13751566933958514,0.22090917919387018
66,0,2000,1.0,13438.709514859276,1.4576653077616573,Shahjahanpur,Kharif,Uttar Pradesh,Bajra,24.598089185631117,16.84812165493228,21.899962991164102,0.5221997283496916,10.642226671814544,26275.662034727808,22.155100733475887,30.35392015054927,0.13417290015289274,0.3490354832634861
15,0,2005,7216.027337470237,31078.050809676868,2.2278904291179136,Basti,Kharif,Uttar Pradesh,Bajra,22.531592962398953,29.40971430975901,28.848096733238098,0.0,0.0,14807.013133139404,24.658883214959396,24.096980548849906,0.10884886085690114,0.21781244495748459
38,0,2010,35679.866041841735,78193.71058971716,1.6305077959445022,Jaunpur,Kharif,Uttar Pradesh,Bajra,25.09673670187582,33.15642872356612,28.247183479392962,0.48520136920377654,21.086150853698182,56299.34464241932,33.87055342837506,23.093887420228004,0.15153055552792083,0.12951158913160107
17,0,2000,113127.25039315557,211734.45830898714,1.5349625865450942,Budaun,Kharif,Uttar Pradesh,Bajra,28.005584925369597,26.50005159742649,25.19851243234536,0.9248827895592594,2.0291750167491753,16706.25600739763,41.342542919047176,24.316522548183173,0.13427198541283253,0.17162141769737282
41,0,2007,6330.859016735894,0.1,1.651840478115787,Kanpur Dehat,Kharif,Uttar Pradesh,Bajra,29.943753700718517,23.900579322440215,24.688598818437693,0.0521399688458996,2.9603968009868193,32839.926075120326,22.496278628574995,28.38817681478126,0.2589304354303109,0.16993347340935216
25,0,2011,35812.94541335638,120670.26896780866,2.909315037422209,Farrukhabad,Kharif,Uttar Pradesh,Bajra,21.984740365105303,37.82760220775958,15.176990753416773,0.6222266333849525,5.609611501383377,27159.565214265673,36.78280971655721,16.536412673810556,0.07255003150364342,0.05443992142706062
44,0,2011,5103.413308445041,0.1,2.7958274072721916,Kaushambi,Kharif,Uttar Pradesh,Bajra,30.784263146771778,34.2731836195847,15.369179751470488,0.4243372202186223,8.420037938066688,28780.97107525948,29.724820963921612,19.325408962935807,0.05789821587257698,0.26273463913573675
68,0,1998,7954.098503592981,0.1,1.4402988532296257,Siddharth Nagar,Kharif,Uttar Pradesh,Bajra,21.55014963312075,28.105653379871676,16.303060848684865,1.5723571321950272,8.470352780179155,24522.567208704466,37.79403978863434,27.44024256939485,0.19428163806663706,0.1332412159446052
5,0,1999,19641.743226277005,0.1,1.7113696031809924,Amroha,Kharif,Uttar Pradesh,Bajra,28.34793940042809,40.25925632985427,27.99573349926372,2.2034039165200903,12.365857030341825,26092.492349235785,22.00149571178985,13.898986832027411,0.4173081605990245,0.09789895330652902
46,0,1999,1.0,36634.55450748362,1.615959383857802,Kushi Nagar,Kharif,Uttar Pradesh,Bajra,11.795170135892088,33.06724045241449,15.856902394907857,0.6647799238412778,11.256512852744542,29893.91434060777,22.16809076589519,22.219759030975258,0.06606667506719453,0.24139923418348636
52,0,1998,5434.872137104345,9394.027426749393,1.8490671471585227,Mathura,Kharif,Uttar Pradesh,Bajra,29.160288915544307,28.028506953794782,12.618943199907397,1.518372491263726,5.872985627843776,13570.298502202968,30.421941854996863,21.543457581576394,0.09329705261646005,0.14269125749543368
65,0,2008,1.0,0.1,1.4921589580804044,Sant Ravidas Nagar,Kharif,Uttar Pradesh,Bajra,27.853275628539485,21.82741121469518,7.966653156160825,0.8723015233663343,13.668051161505986,32145.181894275414,24.26143549807942,29.291554945311002,0.19136995977372012,0.2209627642973597
73,0,2000,4597.685326520693,0.1,0.7689859702320162,Varanasi,Kharif,Uttar Pradesh,Bajra,27.219873153391394,23.50580125846684,24.594931531646324,0.9557648736597371,3.4633146676159807,29223.569059975314,32.667072801324146,26.414677592446075,0.11465435712937404,0.33081640666766876
9,0,2001,1022.5308665817178,14614.561705776194,0.954862562042357,Bahraich,Kharif,Uttar Pradesh,Bajra,28.402677018941528,29.173423504195114,15.219667187419036,0.8049577547993312,3.9251539925354852,29956.048625441625,33.690934537707115,21.816777738504154,0.3012484161958784,0.16490447044360973
52,0,2001,20177.268874475623,18255.518569287477,1.3999600117034985,Mathura,Kharif,Uttar Pradesh,Bajra,25.27581829029849,29.146642034264307,18.465083700474985,1.6829905730352444,1.2446495794482093,28611.866106959584,20.244990403921605,24.98496199888179,0.12192892808716009,0.13856746904387338
58,0,2005,39559.58922771842,28520.019826914584,1.287068150644165,Pilibhit,Kharif,Uttar Pradesh,Bajra,19.981986963845895,28.81620599183608,15.5193336655691,0.6069960231020579,8.694751870832437,15805.411761212721,25.114000958587134,28.892229691595485,0.1499273707921609,0.18947555013098277
66,0,2013,1.0,0.1,0.6847656225520551,Shahjahanpur,Kharif,Uttar Pradesh,Bajra,27.988315528761497,24.739794590602276,16.41252453553391,0.0,4.465826393262968,39711.84184853256,39.729207187434035,12.209995867654458,0.13314132123604244,0.3120798715939787
65,0,2013,12114.394311731656,1284.455224451195,0.4400208961548028,Sant Ravidas Nagar,Kharif,Uttar Pradesh,Bajra,15.769943982612554,35.28998766398391,9.829099365037195,5.211697089750687,8.699935422589826,49847.89329335761,22.552808209305955,24.975631937297404,0.17905926027093155,0.32763305567641876
14,0,2002,319.2850643781434,0.1,0.6341946933421929,Bareilly,Kharif,Uttar Pradesh,Bajra,29.616668252095483,15.347724541541565,13.374619858588845,0.7107676960351406,2.990414458100779,33121.281279372175,9.863344685062847,23.944060651011856,0.011263397960884802,0.06401262400448358
40,0,1998,1.0,6537.1185755490515,1.5794642220447137,Kannauj,Kharif,Uttar Pradesh,Bajra,37.41352943494217,39.737719477524806,9.502298620975377,0.16335167157628527,1.2401538156243266,27520.860664940497,24.640259975997736,30.38371423050328,0.20113386008119616,0.14009682083936634
55,0,2008,1784.1922001996538,21232.89771199939,2.3324346004073346,Mirzapur,Kharif,Uttar Pradesh,Bajra,16.297689058998028,29.472159382913144,6.020664292837818,2.0052945962054385,4.226031146046241,25351.40010015616,31.560759647642964,26.961899572320217,0.1692148180605293,0.1781852524538597
30,0,2003,1.0,0.1,1.653445007899131,Ghazipur,Kharif,Uttar Pradesh,Bajra,43.645133481125065,36.63080732000544,10.694984418777775,0.0,11.611165550262205,20898.059535035347,39.578979826575484,23.339708812417204,0.052918362700983095,0.2858614384087662
25,0,2003,2149.384326676282,0.1,1.5393635012125813,Farrukhabad,Kharif,Uttar Pradesh,Bajra,42.64247844654913,36.30109017708628,12.851347941613437,0.3071205595858032,6.5226405956552,34514.46323311447,28.096820768990398,16.34585027376259,0.21657744858124414,0.15247178388427562
55,0,2012,19317.988078096518,10318.475671045917,2.2089966076647887,Mirzapur,Kharif,Uttar Pradesh,Bajra,16.431725891705344,34.318611759272834,25.045030080057572,1.97215713776199,5.0811260807957686,29161.52648633961,28.15187106812341,21.014722516113256,0.3137683595268179,0.14781867147060607
36,0,2014,56056.87291251774,175607.24428861515,2.961404401309643,Hathras,Kharif,Uttar Pradesh,Bajra,37.6152032648857,36.05868728266976,13.167949704811582,0.0,12.227360124092684,26617.85874391697,36.80963897017431,25.31748160712216,0.032739359616829326,0.31232115258914217
0,0,1997,74400.41683681359,139461.20926874125,1.322586563088713,Agra,Kharif,Uttar Pradesh,Bajra,32.62299221525778,22.89831650405083,13.790801767073173,3.0420719562967125,5.596923307019294,23650.25272762411,16.213508739381705,16.844121057553547,0.21715077808030592,0.2961920877671159
32,0,2004,48705.974522146185,78598.92673418169,1.753257561494635,Gorakhpur,Kharif,Uttar Pradesh,Bajra,27.52874336736829,46.57046725980885,19.183740763501163,0.5178283587766734,1.9096832436067166,17098.900709112884,24.301573459705672,16.25126950766007,0.13836621662332504,0.36081535295247347
1,0,2012,767.1121860195392,4239.31961087876,0.42723400142700446,Aligarh,Kharif,Uttar Pradesh,Bajra,34.188311930584206,38.36518477177853,27.425449881051854,0.5622570782922718,9.256006192557313,34172.02006487003,26.383750939997476,24.459836640830908,0.08997001500510829,0.07669710296220636
40,0,2009,8004.82081695447,0.1,1.2640430612899978,Kannauj,Kharif,Uttar Pradesh,Bajra,32.331560374936515,41.87310507163768,12.835277874129883,0.32438341763975026,4.100303098232904,12568.222729883306,29.610383638905756,23.90933098047429,0.04396134111669021,0.1258671873608706
41,0,2008,1.0,5720.727693033992,1.485637050902589,Kanpur Dehat,Kharif,Uttar Pradesh,Bajra,19.0095310220533,35.641886958187136,23.30991039002729,1.2763401762563047,6.038215992623991,57231.23656093144,21.28618323617986,27.37807357044683,0.2874733054901669,0.22849523729670895
4,0,2002,1.0,0.1,0.28332242272372526,Amethi,Kharif,Uttar Pradesh,Bajra,38.483463342832714,36.72005896971779,26.912381458109067,0.7906136545651953,1.18264501836064,16816.522365891247,25.18232581320188,17.01999996583696,0.1650740369982112,0.30965267252539685
39,0,2011,1.0,0.1,1.9004151497728794,Jhansi,Kharif,Uttar Pradesh,Bajra,36.99993060690017,19.30890695424066,18.18089906471708,1.2408790417898545,3.038817545293816,39339.0123994393,35.857233227940945,31.461468974809673,0.21894758415996002,0.235190113041476
57,0,2004,1030.6396387906825,24820.677722627213,1.09932903675002,Muzaffarnagar,Kharif,Uttar Pradesh,Bajra,30.475221684113702,30.79072643756069,22.20424150445983,2.658008347059628,3.1438568538376908,38356.07751910833,24.620417641790617,11.690870099439227,0.13688268826829708,0.15575527315776785
17,0,2001,1.0,11707.563346781826,1.038632854108232,Budaun,Kharif,Uttar Pradesh,Bajra,19.233626190932156,38.6478943489745,17.660908872181935,0.8248718636925589,1.5937028179329713,16208.776442768181,18.45992357346384,26.117539432577484,0.18841737323400756,0.325858873865828
73,0,2013,1.0,6815.024242945539,1.2100420509121326,Varanasi,Kharif,Uttar Pradesh,Bajra,28.591118183251158,39.27942837055441,21.678778531571307,1.4633781084330995,3.640307507835533,21743.65423060103,29.321661108880324,29.65725086214715,0.2727334466476099,0.03995037563561487
14,0,2003,7487.537808309317,13674.19455932004,0.3059993749436878,Bareilly,Kharif,Uttar Pradesh,Bajra,32.21430471025258,31.682504461380645,17.675028986337054,1.2395125164247291,2.7351648846558527,19512.643141896468,26.986646761813148,17.618533098715464,0.2680548040015711,0.21434590779511814
38,0,1998,847.1944322549732,14173.716394960364,0.6573720423236408,Jaunpur,Kharif,Uttar Pradesh,Bajra,21.444512841312427,30.74141623242074,17.352931197610577,2.0716650550604374,5.520108934778651,24548.381187632942,30.854541074948216,18.13108768824742,0.047660474014308965,0.23879813844106937
3,0,2005,1.0,5088.881635712708,1.090478471195101,Ambedkar Nagar,Kharif,Uttar Pradesh,Bajra,36.85399981460616,33.12409696998735,17.277468430390126,0.7171597854469177,7.010001585956045,46846.06390962385,27.23374617878309,22.762187175468036,0.15330940304567814,0.14036335212948403
33,0,2013,1.0,0.1,0.970701860484738,Hamirpur,Kharif,Uttar Pradesh,Bajra,21.159121866284465,31.502670002049268,12.732642001775151,1.665937120099983,7.798796875840362,36780.95499591363,26.403717410252938,24.674489808013373,0.26662178928651276,0.283501127488893
34,0,2011,21310.87984288559,11020.644980997755,1.2474206612544458,Hapur,Kharif,Uttar Pradesh,Bajra,32.131958724186106,34.67295890520178,19.975811397323064,0.6222323954284955,8.296457835475415,34140.38108588814,27.773433102776206,29.236013960046503,0.12619134963908862,0.19443588086131658
52,0,2002,1.0,6217.608799814837,1.898920576364524,Mathura,Kharif,Uttar Pradesh,Bajra,22.72645022140633,27.432256018817988,22.608240026896933,1.7864549903233014,3.9612035046046596,20131.99708196877,37.37653720153235,14.615156531746091,0.16037319855631169,0.39143216763754385
